source_date,category,category_date,category_id,match_id,date,time,status,localteam_name,local_id,awayteam_name,away_id,local_winner,away_winner,win_type,win_round,win_minute,won_by_ko_type,won_by_ko_target,win_sub_type,win_points_score,local_strikes_total_head,local_strikes_total_body,local_strikes_total_leg,local_strikes_power_head,local_strikes_power_body,local_strikes_power_leg,local_takedowns_att,local_takedowns_landed,local_submissions,local_control_time,local_knockdowns,away_strikes_total_head,away_strikes_total_body,away_strikes_total_leg,away_strikes_power_head,away_strikes_power_body,away_strikes_power_leg,away_takedowns_att,away_takedowns_landed,away_submissions,away_control_time,away_knockdowns
14.01.2018,UFC Fight Night: Stephens vs. Choi,14.01.2018,96837,96838,2018-01-14,11:30,Final,Kalindra Faria,96682,Jessica Eye,84858,False,True,S Dec,3,5:00,,,,,58.0,8.0,4.0,28.0,6.0,4.0,2.0,1.0,1.0,0:00,0.0,42.0,4.0,3.0,20.0,2.0,3.0,4.0,3.0,6.0,0:00,0.0
14.01.2018,UFC Fight Night: Stephens vs. Choi,14.01.2018,96837,96839,2018-01-14,11:30,Final,Danielle Taylor,96070,JJ Aldrich,84542,False,True,Points,3,5:00,,,,"29-28, 29-28, 29-28",107.0,17.0,12.0,21.0,8.0,9.0,1.0,0.0,0.0,0:00,0.0,137.0,10.0,3.0,47.0,5.0,2.0,5.0,1.0,0.0,0:00,0.0
14.01.2018,UFC Fight Night: Stephens vs. Choi,14.01.2018,96837,96840,2018-01-14,11:30,Final,Mads Burnell,96622,Mike Santiago,96605,True,False,Points,3,5:00,,,,"28-29, 28-29, 28-29",34.0,0.0,0.0,20.0,0.0,0.0,7.0,3.0,1.0,0:00,0.0,56.0,14.0,9.0,34.0,11.0,6.0,3.0,3.0,2.0,0:00,0.0
14.01.2018,UFC Fight Night: Stephens vs. Choi,14.01.2018,96837,96841,2018-01-14,11:30,Final,Alex White,84604,James Krause,85560,False,True,Points,3,5:00,,,,"29-28, 29-28, 29-28",109.0,17.0,1.0,42.0,14.0,0.0,1.0,1.0,0.0,0:00,0.0,60.0,4.0,3.0,30.0,3.0,2.0,11.0,3.0,2.0,0:00,0.0
14.01.2018,UFC Fight Night: Stephens vs. Choi,14.01.2018,96837,96842,2018-01-14,11:30,Final,Matt Frevola,84768,Polo Reyes,84436,False,True,KO,1,1:00,Punch,,,,26.0,4.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0:00,0.0,38.0,1.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0:00,2.0
14.01.2018,UFC Fight Night: Stephens vs. Choi,14.01.2018,96837,96843,2018-01-14,11:30,Final,Talita Bernardo,84817,Irene Aldana,84820,False,True,Points,3,5:00,,,,"30-27, 30-27, 30-27",69.0,4.0,14.0,31.0,3.0,12.0,11.0,1.0,0.0,0:00,0.0,153.0,13.0,5.0,57.0,10.0,3.0,2.0,1.0,0.0,0:00,0.0
14.01.2018,UFC Fight Night: Stephens vs. Choi,14.01.2018,96837,96844,2018-01-14,11:30,Final,Guido Cannetti,86719,Kyung Ho Kang,84353,False,True,SUB,1,4:53,,,Triangle Choke,,29.0,7.0,3.0,12.0,4.0,3.0,2.0,1.0,0.0,0:00,0.0,9.0,2.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,0:00,0.0
14.01.2018,UFC Fight Night: Stephens vs. Choi,14.01.2018,96837,96845,2018-01-14,11:30,Final,Dooho Choi,86624,Jeremy Stephens,84466,False,True,KO,2,2:36,Punch,,,,51.0,7.0,21.0,24.0,3.0,17.0,0.0,0.0,0.0,0:00,0.0,111.0,6.0,16.0,32.0,6.0,11.0,0.0,0.0,0.0,0:00,1.0
14.01.2018,UFC Fight Night: Stephens vs. Choi,14.01.2018,96837,96846,2018-01-14,11:30,Final,Jessica-Rose Clark,84816,Paige VanZant,84290,True,False,Points,3,5:00,,,,"28-29, 28-29, 27-30",71.0,19.0,8.0,36.0,12.0,7.0,3.0,2.0,1.0,0:00,0.0,75.0,32.0,11.0,29.0,18.0,7.0,2.0,0.0,0.0,0:00,0.0
14.01.2018,UFC Fight Night: Stephens vs. Choi,14.01.2018,96837,96847,2018-01-14,11:30,Final,Emil Meek,86689,Kamaru Usman,84460,False,True,Points,3,5:00,,,,"30-27, 30-27, 30-27",54.0,10.0,3.0,20.0,7.0,3.0,0.0,0.0,2.0,0:00,0.0,44.0,10.0,12.0,29.0,9.0,12.0,19.0,8.0,0.0,0:00,0.0
14.01.2018,UFC Fight Night: Stephens vs. Choi,14.01.2018,96837,96848,2018-01-14,11:30,Final,Darren Elkins,85074,Michael Johnson,84743,True,False,SUB,2,2:22,,,Rear Naked Choke,,57.0,7.0,0.0,13.0,5.0,0.0,4.0,1.0,1.0,0:00,0.0,74.0,13.0,11.0,29.0,9.0,7.0,0.0,0.0,0.0,0:00,0.0
19.01.2018,UFC 220: Miocic vs. Ngannou,19.01.2018,96849,96860,2018-01-19,22:00,Final,Rob Font,85000,Thomas Almeida,84442,True,False,KO,2,2:24,Kick,,,,120.0,9.0,3.0,35.0,4.0,2.0,3.0,1.0,0.0,0:00,2.0,66.0,8.0,16.0,11.0,2.0,11.0,0.0,0.0,0.0,0:00,0.0
19.01.2018,UFC 220: Miocic vs. Ngannou,19.01.2018,96849,96859,2018-01-19,22:00,Final,Francimar Barroso,91430,Gian Villante,84417,False,True,S Dec,3,5:00,,,,,86.0,24.0,18.0,38.0,18.0,18.0,0.0,0.0,0.0,0:00,0.0,184.0,17.0,8.0,57.0,11.0,6.0,0.0,0.0,0.0,0:00,0.0
19.01.2018,UFC 220: Miocic vs. Ngannou,19.01.2018,96849,96858,2018-01-19,22:00,Final,Shane Burgos,84811,Calvin Kattar,84921,False,True,KO,3,0:32,Punch,,,,126.0,38.0,22.0,46.0,25.0,18.0,0.0,0.0,0.0,0:00,0.0,174.0,10.0,10.0,73.0,5.0,7.0,1.0,0.0,0.0,0:00,1.0
19.01.2018,UFC 220: Miocic vs. Ngannou,19.01.2018,96849,96857,2018-01-19,22:00,Final,Volkan Oezdemir,84510,Daniel Cormier,85202,False,True,KO,2,2:00,Punches,,,,63.0,15.0,4.0,23.0,11.0,4.0,0.0,0.0,0.0,0:00,0.0,59.0,1.0,1.0,30.0,1.0,1.0,3.0,2.0,1.0,0:00,0.0
19.01.2018,UFC 220: Miocic vs. Ngannou,19.01.2018,96849,96856,2018-01-19,22:00,Final,Francis Ngannou,84393,Stipe Miocic,85201,False,True,Points,5,5:00,,,,"50-44, 50-44, 50-44",106.0,7.0,0.0,17.0,4.0,0.0,1.0,0.0,1.0,0:00,0.0,67.0,11.0,17.0,45.0,9.0,16.0,14.0,6.0,0.0,0:00,0.0
19.01.2018,UFC 220: Miocic vs. Ngannou,19.01.2018,96849,96852,2018-01-19,22:00,Final,Brandon Davis,84766,Kyle Bochniak,85584,False,True,Points,3,5:00,,,,"30-27, 29-28, 29-28",87.0,11.0,14.0,19.0,7.0,12.0,1.0,1.0,0.0,0:00,0.0,117.0,15.0,0.0,29.0,4.0,0.0,15.0,3.0,0.0,0:00,0.0
19.01.2018,UFC 220: Miocic vs. Ngannou,19.01.2018,96849,96854,2018-01-19,22:00,Final,Alexandre Pantoja,84648,Dustin Ortiz,84274,False,True,Points,3,5:00,,,,"29-28, 29-28, 29-28",41.0,5.0,3.0,13.0,4.0,2.0,1.0,1.0,2.0,0:00,0.0,59.0,10.0,11.0,19.0,8.0,9.0,12.0,7.0,0.0,0:00,0.0
19.01.2018,UFC 220: Miocic vs. Ngannou,19.01.2018,96849,96853,2018-01-19,22:00,Final,Abdul Razak Alhassan,87819,Sabah Homasi,96085,True,False,KO,1,3:47,Punch,,,,29.0,1.0,3.0,11.0,0.0,2.0,0.0,0.0,0.0,0:00,1.0,19.0,6.0,0.0,3.0,5.0,0.0,2.0,1.0,0.0,0:00,0.0
19.01.2018,UFC 220: Miocic vs. Ngannou,19.01.2018,96849,96851,2018-01-19,22:00,Final,Gleison Tibau,91224,Islam Makhachev,84786,False,True,KO,1,0:57,Punch,,,,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0:00,0.0,5.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0:00,1.0
19.01.2018,UFC 220: Miocic vs. Ngannou,19.01.2018,96849,96850,2018-01-19,22:00,Final,Enrique Barzola,84747,Matt Bessette,96491,True,False,Points,3,5:00,,,,"28-29, 28-29, 27-30",83.0,17.0,22.0,25.0,13.0,17.0,10.0,5.0,0.0,0:00,0.0,113.0,31.0,2.0,27.0,15.0,1.0,0.0,0.0,0.0,0:00,0.0
19.01.2018,UFC 220: Miocic vs. Ngannou,19.01.2018,96849,96855,2018-01-19,22:00,Final,Julio Arce,84947,Dan Ige,84617,True,False,Points,3,5:00,,,,"28-29, 27-30, 27-30",184.0,16.0,1.0,60.0,11.0,1.0,0.0,0.0,0.0,0:00,0.0,78.0,17.0,18.0,15.0,6.0,14.0,13.0,1.0,0.0,0:00,0.0
27.01.2018,UFC Fight Night: Jacare vs. Brunson 2,27.01.2018,96861,96869,2018-01-27,18:00,Final,Joaquim Silva,85322,Vinc Pichel,85036,False,True,Points,3,5:00,,,,"29-28, 29-28, 29-28",79.0,15.0,6.0,30.0,10.0,5.0,0.0,0.0,0.0,0:00,0.0,135.0,21.0,30.0,24.0,15.0,21.0,4.0,1.0,0.0,0:00,0.0
27.01.2018,UFC Fight Night: Jacare vs. Brunson 2,27.01.2018,96861,96873,2018-01-27,18:00,Final,Frank Camacho,84956,Drew Dober,84483,False,True,Points,3,5:00,,,,"30-27, 29-28, 29-28",194.0,29.0,0.0,80.0,26.0,0.0,3.0,3.0,0.0,0:00,0.0,262.0,45.0,15.0,96.0,34.0,15.0,6.0,0.0,0.0,0:00,0.0
27.01.2018,UFC Fight Night: Jacare vs. Brunson 2,27.01.2018,96861,96872,2018-01-27,18:00,Final,Gregor Gillespie,84288,Jordan Rinaldi,84611,True,False,KO,1,4:46,Punches,,,,51.0,2.0,2.0,31.0,1.0,2.0,2.0,1.0,0.0,0:00,0.0,14.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0:00,0.0
27.01.2018,UFC Fight Night: Jacare vs. Brunson 2,27.01.2018,96861,96871,2018-01-27,18:00,Final,Andre Fili,84408,Dennis Bermudez,84279,True,False,S Dec,3,5:00,,,,,214.0,9.0,6.0,70.0,5.0,5.0,12.0,4.0,0.0,0:00,0.0,138.0,21.0,37.0,56.0,12.0,35.0,11.0,1.0,0.0,0:00,0.0
27.01.2018,UFC Fight Night: Jacare vs. Brunson 2,27.01.2018,96861,96870,2018-01-27,18:00,Final,Jacare Souza,84792,Derek Brunson,84706,True,False,KO,1,3:50,Kick,,,,10.0,11.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,0:00,1.0,28.0,4.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,0:00,0.0
27.01.2018,UFC Fight Night: Jacare vs. Brunson 2,27.01.2018,96861,96868,2018-01-27,18:00,Final,Ji Yeon Kim,85493,Justine Kish,86647,True,False,S Dec,3,5:00,,,,,201.0,11.0,3.0,60.0,5.0,3.0,0.0,0.0,0.0,0:00,0.0,132.0,31.0,40.0,43.0,22.0,31.0,0.0,0.0,0.0,0:00,0.0
27.01.2018,UFC Fight Night: Jacare vs. Brunson 2,27.01.2018,96861,96864,2018-01-27,18:00,Final,Erik Koch,85148,Bobby Green,85557,False,True,Points,3,5:00,,,,"29-28, 29-28, 29-28",129.0,10.0,7.0,45.0,7.0,4.0,1.0,1.0,0.0,0:00,0.0,116.0,56.0,22.0,48.0,43.0,19.0,5.0,1.0,0.0,0:00,0.0
27.01.2018,UFC Fight Night: Jacare vs. Brunson 2,27.01.2018,96861,96866,2018-01-27,18:00,Final,Katlyn Chookagian,84866,Mara Romero Borella,84297,True,False,Points,3,5:00,,,,"27-30, 28-29, 28-29",212.0,31.0,9.0,37.0,22.0,9.0,1.0,0.0,1.0,0:00,0.0,170.0,6.0,35.0,46.0,3.0,30.0,3.0,1.0,0.0,0:00,0.0
27.01.2018,UFC Fight Night: Jacare vs. Brunson 2,27.01.2018,96861,96865,2018-01-27,18:00,Final,Mirsad Bektic,85086,Godofredo Pepey,94022,True,False,KO,1,2:47,Punch,,,,24.0,4.0,5.0,7.0,1.0,4.0,0.0,0.0,0.0,0:00,1.0,12.0,4.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0:00,0.0
27.01.2018,UFC Fight Night: Jacare vs. Brunson 2,27.01.2018,96861,96863,2018-01-27,18:00,Final,Cory Sandhagen,84285,Austin Arnett,84344,True,False,KO,2,3:48,Punches,,,,104.0,32.0,11.0,47.0,23.0,10.0,1.0,1.0,0.0,0:00,1.0,84.0,6.0,0.0,29.0,3.0,0.0,1.0,1.0,0.0,0:00,0.0
27.01.2018,UFC Fight Night: Jacare vs. Brunson 2,27.01.2018,96861,96862,2018-01-27,18:00,Final,Niko Price,84608,George Sullivan,94662,True,False,SUB,2,4:21,,,Rear Naked Choke,,34.0,9.0,4.0,13.0,7.0,4.0,5.0,2.0,3.0,0:00,0.0,53.0,4.0,4.0,15.0,3.0,3.0,6.0,1.0,0.0,0:00,0.0
27.01.2018,UFC Fight Night: Jacare vs. Brunson 2,27.01.2018,96861,96867,2018-01-27,18:00,Final,Juliana Lima,94979,Randa Markos,84538,False,True,Points,3,5:00,,,,"30-27, 30-27, 30-27",11.0,11.0,15.0,5.0,5.0,8.0,2.0,1.0,0.0,0:00,0.0,25.0,11.0,29.0,11.0,10.0,25.0,7.0,2.0,0.0,0:00,0.0
03.02.2018,UFC Fight Night: Machida vs. Anders,03.02.2018,96874,96886,2018-02-03,20:00,Final,Thiago Santos,84421,Anthony Smith,84592,True,False,KO,2,1:03,Kick,,,,56.0,21.0,5.0,33.0,20.0,5.0,1.0,0.0,0.0,0:00,2.0,22.0,0.0,0.0,10.0,0.0,0.0,3.0,1.0,0.0,0:00,0.0
03.02.2018,UFC Fight Night: Machida vs. Anders,03.02.2018,96874,96885,2018-02-03,20:00,Final,Marlon Vera,84443,Douglas Silva de Andrade,88444,False,True,Points,3,5:00,,,,"30-27, 30-27, 30-27",138.0,29.0,24.0,28.0,22.0,22.0,0.0,0.0,0.0,0:00,0.0,180.0,31.0,21.0,55.0,23.0,19.0,3.0,1.0,0.0,0:00,0.0
03.02.2018,UFC Fight Night: Machida vs. Anders,03.02.2018,96874,96884,2018-02-03,20:00,Final,Marcelo Golm,84662,Timothy Johnson,91400,False,True,Points,3,5:00,,,,"29-28, 29-28, 30-27",67.0,14.0,6.0,40.0,13.0,6.0,0.0,0.0,0.0,0:00,0.0,102.0,32.0,12.0,42.0,25.0,10.0,6.0,0.0,0.0,0:00,0.0
03.02.2018,UFC Fight Night: Machida vs. Anders,03.02.2018,96874,96883,2018-02-03,20:00,Final,Desmond Green,84632,Michel Prazeres,84414,False,True,Points,3,5:00,,,,"29-28, 29-28, 30-27",36.0,15.0,10.0,9.0,15.0,9.0,6.0,3.0,0.0,0:00,0.0,52.0,14.0,6.0,22.0,8.0,6.0,8.0,3.0,3.0,0:00,0.0
03.02.2018,UFC Fight Night: Machida vs. Anders,03.02.2018,96874,96882,2018-02-03,20:00,Final,Priscila Cachoeira,84520,Valentina Shevchenko,84859,False,True,SUB,2,4:25,,,Rear Naked Choke,,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0:00,0.0,103.0,9.0,1.0,87.0,8.0,0.0,2.0,2.0,2.0,0:00,0.0
03.02.2018,UFC Fight Night: Machida vs. Anders,03.02.2018,96874,96881,2018-02-03,20:00,Final,Eryk Anders,84660,Lyoto Machida,92348,False,True,S Dec,5,5:00,,,,,63.0,13.0,1.0,18.0,13.0,1.0,11.0,3.0,0.0,0:00,0.0,57.0,31.0,24.0,18.0,23.0,21.0,0.0,0.0,0.0,0:00,0.0
03.02.2018,UFC Fight Night: Machida vs. Anders,03.02.2018,96874,96878,2018-02-03,20:00,Final,Polyana Viana,84589,Maia Stevenson,96879,True,False,SUB,1,3:50,,,Rear Naked Choke,,16.0,2.0,0.0,11.0,1.0,0.0,2.0,1.0,3.0,0:00,0.0,6.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,0.0,0:00,0.0
03.02.2018,UFC Fight Night: Machida vs. Anders,03.02.2018,96874,96877,2018-02-03,20:00,Final,Damir Hadzovic,84435,Alan Patrick,88136,False,True,Points,3,5:00,,,,"30-27, 30-27, 30-25",8.0,17.0,0.0,5.0,15.0,0.0,0.0,0.0,1.0,0:00,0.0,35.0,7.0,3.0,20.0,5.0,3.0,15.0,9.0,0.0,0:00,0.0
03.02.2018,UFC Fight Night: Machida vs. Anders,03.02.2018,96874,96876,2018-02-03,20:00,Final,Sergio Moraes,84486,Tim Means,84607,True,False,S Dec,3,5:00,,,,,168.0,22.0,2.0,70.0,15.0,2.0,1.0,0.0,0.0,0:00,0.0,229.0,28.0,17.0,91.0,22.0,16.0,0.0,0.0,0.0,0:00,1.0
03.02.2018,UFC Fight Night: Machida vs. Anders,03.02.2018,96874,96875,2018-02-03,20:00,Final,Joseph Morales,96562,Deiveson Figueiredo,84530,False,True,KO,2,4:34,Punches,,,,24.0,4.0,4.0,5.0,2.0,2.0,1.0,0.0,0.0,0:00,0.0,51.0,11.0,0.0,25.0,6.0,0.0,2.0,2.0,1.0,0:00,1.0
03.02.2018,UFC Fight Night: Machida vs. Anders,03.02.2018,96874,96880,2018-02-03,20:00,Final,Joe Soto,95024,Iuri Alcantara,93610,False,True,KO,1,1:06,Punches,,,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0:00,0.0,26.0,3.0,1.0,13.0,3.0,1.0,0.0,0.0,0.0,0:00,1.0
10.02.2018,UFC 221: Romero vs. Rockhold,10.02.2018,96887,96895,2018-02-10,11:30,Final,Yoel Romero,84793,Luke Rockhold,84934,True,False,KO,3,1:48,Punch,,,,60.0,17.0,15.0,23.0,10.0,12.0,0.0,0.0,0.0,0:00,1.0,87.0,15.0,17.0,22.0,10.0,13.0,0.0,0.0,0.0,0:00,0.0
10.02.2018,UFC 221: Romero vs. Rockhold,10.02.2018,96887,96899,2018-02-10,11:30,Final,Saparbeg Safarov,84523,Tyson Pedro,96235,False,True,SUB,1,3:54,,,Kimura,,20.0,1.0,1.0,6.0,1.0,1.0,5.0,2.0,0.0,0:00,0.0,17.0,2.0,4.0,6.0,2.0,4.0,1.0,0.0,1.0,0:00,0.0
10.02.2018,UFC 221: Romero vs. Rockhold,10.02.2018,96887,96898,2018-02-10,11:30,Final,Li Jingliang,85379,Jake Matthews,85497,False,True,Points,3,5:00,,,,"30-26, 30-26, 29-28",134.0,4.0,14.0,35.0,4.0,10.0,1.0,0.0,0.0,0:00,0.0,121.0,2.0,4.0,61.0,0.0,2.0,4.0,2.0,1.0,0:00,2.0
10.02.2018,UFC 221: Romero vs. Rockhold,10.02.2018,96887,96897,2018-02-10,11:30,Final,Cyril Asker,91385,Tai Tuivasa,84861,False,True,KO,1,2:18,Elbow,,,,10.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0:00,0.0,43.0,8.0,0.0,30.0,8.0,0.0,0.0,0.0,0.0,0:00,0.0
10.02.2018,UFC 221: Romero vs. Rockhold,10.02.2018,96887,96894,2018-02-10,18:00,Final,Ben Nguyen,91475,Jussier Formiga,84529,False,True,SUB,3,1:43,,,Rear Naked Choke,,46.0,15.0,4.0,8.0,10.0,3.0,0.0,0.0,0.0,0:00,0.0,44.0,4.0,1.0,24.0,2.0,1.0,4.0,2.0,1.0,0:00,1.0
10.02.2018,UFC 221: Romero vs. Rockhold,10.02.2018,96887,96896,2018-02-10,11:30,Final,Curtis Blaydes,84535,Mark Hunt,93302,True,False,Points,3,5:00,,,,"27-29, 26-30, 26-30",95.0,6.0,4.0,46.0,6.0,4.0,14.0,10.0,0.0,0:00,0.0,31.0,0.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,0:00,1.0
10.02.2018,UFC 221: Romero vs. Rockhold,10.02.2018,96887,96892,2018-02-10,18:00,Final,Israel Adesanya,84359,Rob Wilkinson,96631,True,False,KO,2,3:37,Punches,,,,56.0,13.0,6.0,35.0,13.0,4.0,0.0,0.0,0.0,0:00,1.0,22.0,10.0,14.0,6.0,5.0,11.0,15.0,3.0,0.0,0:00,0.0
10.02.2018,UFC 221: Romero vs. Rockhold,10.02.2018,96887,96891,2018-02-10,18:00,Final,Dong Hyun Ma,84365,Damien Brown,95903,True,False,S Dec,3,5:00,,,,,114.0,19.0,20.0,43.0,7.0,17.0,0.0,0.0,0.0,0:00,0.0,81.0,19.0,23.0,16.0,12.0,18.0,0.0,0.0,0.0,0:00,0.0
10.02.2018,UFC 221: Romero vs. Rockhold,10.02.2018,96887,96893,2018-02-10,18:00,Final,Jeremy Kennedy,96089,Alexander Volkanovski,84829,False,True,KO,2,4:57,Punches,,,,24.0,1.0,0.0,7.0,1.0,0.0,3.0,0.0,0.0,0:00,0.0,103.0,10.0,7.0,57.0,10.0,6.0,3.0,2.0,0.0,0:00,0.0
10.02.2018,UFC 221: Romero vs. Rockhold,10.02.2018,96887,96890,2018-02-10,11:30,Final,Daichi Abe,96663,Luke Jumeau,85506,False,True,Points,3,5:00,,,,"28-27, 29-27, 29-28",144.0,14.0,13.0,43.0,7.0,13.0,1.0,0.0,0.0,0:00,0.0,93.0,20.0,17.0,35.0,11.0,17.0,1.0,1.0,0.0,0:00,0.0
10.02.2018,UFC 221: Romero vs. Rockhold,10.02.2018,96887,96889,2018-02-10,11:30,Final,Jose Quinonez,84614,Teruto Ishihara,84352,True,False,Points,3,5:00,,,,"28-29, 28-29, 27-30",59.0,8.0,31.0,16.0,6.0,27.0,7.0,2.0,0.0,0:00,0.0,77.0,12.0,20.0,8.0,6.0,19.0,4.0,1.0,0.0,0:00,1.0
10.02.2018,UFC 221: Romero vs. Rockhold,10.02.2018,96887,96888,2018-02-10,11:30,Final,Ross Pearson,84631,Mizuto Hirota,94293,True,False,Points,3,5:00,,,,"28-29, 27-30, 27-30",134.0,30.0,12.0,31.0,16.0,11.0,0.0,0.0,0.0,0:00,0.0,176.0,10.0,27.0,49.0,3.0,25.0,1.0,0.0,0.0,0:00,0.0
18.02.2018,UFC Fight Night: Cowboy vs. Medeiros,18.02.2018,96900,96913,2018-02-18,11:00,Final,Thibault Gouti,95880,Sage Northcutt,95669,False,True,Points,3,5:00,,,,"29-28, 29-28, 29-28",49.0,6.0,11.0,21.0,2.0,5.0,5.0,4.0,1.0,0:00,0.0,102.0,20.0,16.0,32.0,16.0,15.0,9.0,1.0,0.0,0:00,0.0
18.02.2018,UFC Fight Night: Cowboy vs. Medeiros,18.02.2018,96900,96912,2018-02-18,11:00,Final,Brandon Davis,84766,Steven Peterson,84740,True,False,Points,3,5:00,,,,"26-30, 28-29, 27-30",243.0,19.0,23.0,83.0,12.0,19.0,1.0,0.0,0.0,0:00,0.0,257.0,18.0,11.0,55.0,12.0,6.0,10.0,1.0,0.0,0:00,0.0
18.02.2018,UFC Fight Night: Cowboy vs. Medeiros,18.02.2018,96900,96911,2018-02-18,11:00,Final,Curtis Millender,84498,Thiago Alves,84300,True,False,KO,2,4:17,Knee,,,,85.0,10.0,11.0,31.0,7.0,9.0,0.0,0.0,0.0,0:00,2.0,63.0,3.0,40.0,3.0,3.0,27.0,1.0,1.0,0.0,0:00,0.0
18.02.2018,UFC Fight Night: Cowboy vs. Medeiros,18.02.2018,96900,96910,2018-02-18,11:00,Final,James Vick,84395,Francisco Trinaldo,84903,True,False,Points,3,5:00,,,,"28-29, 28-29, 28-29",100.0,50.0,8.0,24.0,38.0,6.0,2.0,1.0,0.0,0:00,1.0,67.0,20.0,3.0,10.0,16.0,0.0,3.0,3.0,1.0,0:00,0.0
18.02.2018,UFC Fight Night: Cowboy vs. Medeiros,18.02.2018,96900,96909,2018-02-18,11:00,Final,Marcin Tybura,84678,Derrick Lewis,84479,False,True,KO,3,2:48,Punch,,,,32.0,11.0,13.0,19.0,8.0,10.0,2.0,1.0,1.0,0:00,0.0,42.0,2.0,1.0,27.0,2.0,1.0,2.0,1.0,0.0,0:00,2.0
18.02.2018,UFC Fight Night: Cowboy vs. Medeiros,18.02.2018,96900,96908,2018-02-18,11:00,Final,Yancy Medeiros,84272,Donald Cerrone,84260,False,True,KO,1,4:58,Punch,,,,70.0,9.0,0.0,17.0,8.0,0.0,0.0,0.0,0.0,0:00,0.0,45.0,11.0,1.0,16.0,11.0,1.0,1.0,0.0,0.0,0:00,3.0
18.02.2018,UFC Fight Night: Cowboy vs. Medeiros,18.02.2018,96900,96907,2018-02-18,11:00,Final,Lucie Pudilova,84424,Sarah Moras,84703,True,False,Points,3,5:00,,,,"27-29, 28-29, 28-29",128.0,3.0,3.0,70.0,3.0,2.0,0.0,0.0,0.0,0:00,2.0,108.0,10.0,3.0,33.0,8.0,2.0,5.0,2.0,2.0,0:00,0.0
18.02.2018,UFC Fight Night: Cowboy vs. Medeiros,18.02.2018,96900,96906,2018-02-18,11:00,Final,Roberto Sanchez,96563,Joby Sanchez,95003,True,False,SUB,1,1:50,,,Rear Naked Choke,,2.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,1.0,0:00,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0:00,0.0
18.02.2018,UFC Fight Night: Cowboy vs. Medeiros,18.02.2018,96900,96905,2018-02-18,11:00,Final,Brian Camozzi,96254,Geoff Neal,84256,False,True,SUB,1,2:48,,,Rear Naked Choke,,22.0,5.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0:00,0.0,28.0,1.0,2.0,11.0,1.0,2.0,0.0,0.0,1.0,0:00,0.0
18.02.2018,UFC Fight Night: Cowboy vs. Medeiros,18.02.2018,96900,96904,2018-02-18,11:00,Final,Jared Gordon,85028,Diego Ferreira,84583,False,True,KO,1,1:58,Punch,,,,17.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0:00,0.0,54.0,4.0,2.0,24.0,3.0,2.0,0.0,0.0,0.0,0:00,1.0
18.02.2018,UFC Fight Night: Cowboy vs. Medeiros,18.02.2018,96900,96902,2018-02-18,11:00,Final,Oskar Piechota,85335,Tim Williams,96903,True,False,KO,1,1:54,Punch,,,,18.0,2.0,2.0,13.0,2.0,2.0,0.0,0.0,0.0,0:00,1.0,12.0,0.0,6.0,4.0,0.0,4.0,0.0,0.0,0.0,0:00,0.0
18.02.2018,UFC Fight Night: Cowboy vs. Medeiros,18.02.2018,96900,96901,2018-02-18,11:00,Final,Alex Morono,84601,Joshua Burkman,91455,True,False,SUB,1,2:12,,,Guillotine Choke,,12.0,0.0,7.0,2.0,0.0,5.0,0.0,0.0,1.0,0:00,1.0,5.0,3.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0:00,0.0
24.02.2018,UFC Fight Night: Emmett vs. Stephens,24.02.2018,96914,96925,2018-02-24,09:00,Final,Ilir Latifi,84910,Ovince Saint Preux,84455,True,False,SUB,1,3:48,,,Guillotine Choke,,25.0,6.0,10.0,11.0,5.0,9.0,0.0,0.0,1.0,0:00,1.0,18.0,3.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,0:00,0.0
24.02.2018,UFC Fight Night: Emmett vs. Stephens,24.02.2018,96914,96926,2018-02-24,09:00,Final,Mike Perry,84797,Max Griffin,84301,False,True,Points,3,5:00,,,,"30-27, 29-27, 29-27",77.0,18.0,15.0,23.0,8.0,14.0,4.0,1.0,0.0,0:00,0.0,138.0,15.0,15.0,58.0,7.0,13.0,1.0,0.0,0.0,0:00,1.0
